Africa,BDI,Burundi,2020/07/28,17,0,1,0	
Africa,BDI,Burundi,2020/07/29,0,0,0,0	
Africa,BDI,Burundi,2020/07/30,9,0,1,0	
Africa,BDI,Burundi,2020/07/31,0,0,0,0	
Africa,BDI,Burundi,2020/08/01,4,0,1,0	
Africa,BDI,Burundi,2020/08/02,4,0,1,0	
Africa,BDI,Burundi,2020/08/03,0,0,0,0	
Africa,BDI,Burundi,2020/08/04,0,0,0,0	
Africa,BDI,Burundi,2020/08/05,0,0,0,0	
Africa,BDI,Burundi,2020/08/06,5,0,1,0	
Africa,BDI,Burundi,2020/08/07,0,0,0,0	
Africa,BDI,Burundi,2020/08/08,5,0,1,0	
Africa,BDI,Burundi,2020/08/09,3,0,1,0	
Africa,BDI,Burundi,2020/08/10,0,0,0,0	
Africa,BDI,Burundi,2020/08/11,0,0,0,0	
Africa,BDI,Burundi,2020/08/12,0,0,0,0	
Africa,BDI,Burundi,2020/08/13,2,0,1,0	
Africa,BDI,Burundi,2020/08/14,0,0,0,0	
Africa,BDI,Burundi,2020/08/15,2,0,1,0	
Africa,BDI,Burundi,2020/08/16,0,0,0,0	
Africa,BDI,Burundi,2020/08/17,1,0,1,0	
Africa,BDI,Burundi,2020/08/18,0,0,0,0	
Africa,BDI,Burundi,2020/08/19,3,0,1,0	
Africa,BDI,Burundi,2020/08/20,6,0,1,0	
Africa,BDI,Burundi,2020/08/21,0,0,0,0	
Africa,BDI,Burundi,2020/08/22,4,0,1,0	
Africa,BDI,Burundi,2020/08/23,3,0,1,0	
Africa,BDI,Burundi,2020/08/24,0,0,0,0	
Africa,BDI,Burundi,2020/08/25,1,0,1,0	
Africa,BDI,Burundi,2020/08/26,0,0,0,0	
Africa,BDI,Burundi,2020/08/27,0,0,0,0	
Africa,BDI,Burundi,2020/08/28,1,0,1,0	
Africa,BDI,Burundi,2020/08/29,2,0,1,0	
Africa,BDI,Burundi,2020/08/30,6,0,1,0	
Africa,BDI,Burundi,2020/08/31,6,0,1,0	
Africa,BDI,Burundi,2020/09/01,0,0,0,0	
Africa,BDI,Burundi,2020/09/02,0,0,0,0	
Africa,BDI,Burundi,2020/09/03,3,0,1,0	
Africa,BDI,Burundi,2020/09/04,0,0,0,0	
Africa,BDI,Burundi,2020/09/05,3,0,1,0	
Africa,BDI,Burundi,2020/09/06,9,0,1,0	
Africa,BDI,Burundi,2020/09/07,2,0,1,0	
Africa,BDI,Burundi,2020/09/08,4,0,1,0	
Africa,BDI,Burundi,2020/09/09,0,0,0,0	
Africa,BDI,Burundi,2020/09/10,0,0,0,0	
Africa,BDI,Burundi,2020/09/11,3,0,1,0	
Africa,BDI,Burundi,2020/09/12,0,0,0,0	
Africa,BDI,Burundi,2020/09/13,2,0,1,0	
Africa,BDI,Burundi,2020/09/14,1,0,1,0	
Africa,BDI,Burundi,2020/09/15,0,0,0,0	
Africa,BDI,Burundi,2020/09/16,0,0,0,0	
Africa,BDI,Burundi,2020/09/17,0,0,0,0	
Africa,BDI,Burundi,2020/09/18,1,0,1,0	
Africa,BDI,Burundi,2020/09/19,0,0,0,0	
Africa,BDI,Burundi,2020/09/20,0,0,0,0	
Africa,BDI,Burundi,2020/09/21,0,0,0,0	
Africa,BDI,Burundi,2020/09/22,1,0,1,0	
Africa,BDI,Burundi,2020/09/23,0,0,0,0	
